year,team_abb,player,college,round,pick,official_key
2011,LAL,Andrew Goudelock,College of Charleston,2,46,"Andrew Goudelock, College of Charleston, 2011"
2011,LAC,Travis Leslie,Georgia,2,47,"Travis Leslie, Georgia, 2011"
2011,ATL,Keith Benson,Oakland,2,48,"Keith Benson, Oakland, 2011"
2011,MEM,Josh Selby,Kansas,2,49,"Josh Selby, Kansas, 2011"
2011,PHI,Lavoy Allen,Temple,2,50,"Lavoy Allen, Temple, 2011"
2011,POR,Jon Diebler,Ohio State,2,51,"Jon Diebler, Ohio State, 2011"
2011,DET,Vernon Macklin,Florida,2,52,"Vernon Macklin, Florida, 2011"
2011,ORL,DeAndre Liggins,Kentucky,2,53,"DeAndre Liggins, Kentucky, 2011"
2011,CLE,Milan Mačvan,No US College,2,54,"Milan Mačvan, No US College, 2011"
2011,BOS,E'Twaun Moore,Purdue,2,55,"E'Twaun Moore, Purdue, 2011"
2011,LAL,Chukwudiebere Maduabum,No US College,2,56,"Chukwudiebere Maduabum, No US College, 2011"
2011,DAL,Targuy Ngombo,No US College,2,57,"Targuy Ngombo, No US College, 2011"
2011,LAL,Ater Majok,No US College,2,58,"Ater Majok, No US College, 2011"
2011,SAS,Ádám Hanga,No US College,2,59,"Ádám Hanga, No US College, 2011"
2011,SAC,Isaiah Thomas,Washington,2,60,"Isaiah Thomas, Washington, 2011"
2012,NOH,Anthony Davis,Kentucky,1,1,"Anthony Davis, Kentucky, 2012"
2012,CHA,Michael Kidd-Gilchrist,Kentucky,1,2,"Michael Kidd-Gilchrist, Kentucky, 2012"
2012,WAS,Bradley Beal,Florida,1,3,"Bradley Beal, Florida, 2012"
2012,CLE,Dion Waiters,Syracuse,1,4,"Dion Waiters, Syracuse, 2012"
2012,SAC,Thomas Robinson,Kansas,1,5,"Thomas Robinson, Kansas, 2012"
2012,POR,Damian Lillard,Weber State,1,6,"Damian Lillard, Weber State, 2012"
2012,GSW,Harrison Barnes,UNC,1,7,"Harrison Barnes, UNC, 2012"
2012,TOR,Terrence Ross,Washington,1,8,"Terrence Ross, Washington, 2012"
2012,DET,Andre Drummond,UConn,1,9,"Andre Drummond, UConn, 2012"
2012,NOH,Austin Rivers,Duke,1,10,"Austin Rivers, Duke, 2012"
2012,POR,Meyers Leonard,Illinois,1,11,"Meyers Leonard, Illinois, 2012"
2012,HOU,Jeremy Lamb,UConn,1,12,"Jeremy Lamb, UConn, 2012"
2012,PHO,Kendall Marshall,UNC,1,13,"Kendall Marshall, UNC, 2012"
2012,MIL,John Henson,UNC,1,14,"John Henson, UNC, 2012"
2012,PHI,Maurice Harkless,St. John's,1,15,"Maurice Harkless, St. John's, 2012"
2012,HOU,Royce White,Iowa State,1,16,"Royce White, Iowa State, 2012"
2012,DAL,Tyler Zeller,UNC,1,17,"Tyler Zeller, UNC, 2012"
2012,HOU,Terrence Jones,Kentucky,1,18,"Terrence Jones, Kentucky, 2012"
2012,ORL,Andrew Nicholson,St. Bonaventure,1,19,"Andrew Nicholson, St. Bonaventure, 2012"
2012,DEN,Evan Fournier,No US College,1,20,"Evan Fournier, No US College, 2012"
2012,BOS,Jared Sullinger,Ohio State,1,21,"Jared Sullinger, Ohio State, 2012"
2012,BOS,Fab Melo,Syracuse,1,22,"Fab Melo, Syracuse, 2012"
2012,ATL,John Jenkins,Vanderbilt,1,23,"John Jenkins, Vanderbilt, 2012"
2012,CLE,Jared Cunningham,Oregon State,1,24,"Jared Cunningham, Oregon State, 2012"
2012,MEM,Tony Wroten,Washington,1,25,"Tony Wroten, Washington, 2012"
2012,IND,Miles Plumlee,Duke,1,26,"Miles Plumlee, Duke, 2012"
2012,MIA,Arnett Moultrie,Mississippi State,1,27,"Arnett Moultrie, Mississippi State, 2012"
2012,OKC,Perry Jones,Baylor,1,28,"Perry Jones, Baylor, 2012"
2012,CHI,Marquis Teague,Kentucky,1,29,"Marquis Teague, Kentucky, 2012"
2012,GSW,Festus Ezeli,Vanderbilt,1,30,"Festus Ezeli, Vanderbilt, 2012"
2012,CHA,Jeff Taylor,Vanderbilt,2,31,"Jeff Taylor, Vanderbilt, 2012"
2012,WAS,Tomáš Satoranský,No US College,2,32,"Tomáš Satoranský, No US College, 2012"
2012,CLE,Bernard James,Florida State,2,33,"Bernard James, Florida State, 2012"
2012,CLE,Jae Crowder,Marquette,2,34,"Jae Crowder, Marquette, 2012"
2012,GSW,Draymond Green,Michigan State,2,35,"Draymond Green, Michigan State, 2012"
2012,SAC,Orlando Johnson,UC Santa Barbara,2,36,"Orlando Johnson, UC Santa Barbara, 2012"
2012,TOR,Quincy Acy,Baylor,2,37,"Quincy Acy, Baylor, 2012"
2012,DEN,Quincy Miller,Baylor,2,38,"Quincy Miller, Baylor, 2012"
2012,DET,Khris Middleton,Texas A&M,2,39,"Khris Middleton, Texas A&M, 2012"
2012,POR,Will Barton,Memphis,2,40,"Will Barton, Memphis, 2012"
2012,POR,Tyshawn Taylor,Kansas,2,41,"Tyshawn Taylor, Kansas, 2012"
2012,MIL,Doron Lamb,Kentucky,2,42,"Doron Lamb, Kentucky, 2012"
2012,ATL,Mike Scott,Virginia,2,43,"Mike Scott, Virginia, 2012"
2012,DET,Kim English,Missouri,2,44,"Kim English, Missouri, 2012"
2012,PHI,Justin Hamilton,LSU,2,45,"Justin Hamilton, LSU, 2012"
2012,NOH,Darius Miller,Kentucky,2,46,"Darius Miller, Kentucky, 2012"
2012,UTA,Kevin Murphy,Tennessee Technological University,2,47,"Kevin Murphy, Tennessee Technological University, 2012"
2012,NYK,Kostas Papanikolaou,No US College,2,48,"Kostas Papanikolaou, No US College, 2012"
2012,ORL,Kyle O'Quinn,Norfolk State,2,49,"Kyle O'Quinn, Norfolk State, 2012"
2012,DEN,İzzet Türkyılmaz,No US College,2,50,"İzzet Türkyılmaz, No US College, 2012"
2012,BOS,Kris Joseph,Syracuse,2,51,"Kris Joseph, Syracuse, 2012"
2012,GSW,Ognjen Kuzmić,No US College,2,52,"Ognjen Kuzmić, No US College, 2012"
2012,LAC,Furkan Aldemir,No US College,2,53,"Furkan Aldemir, No US College, 2012"
2012,PHI,Tornike Shengelia,No US College,2,54,"Tornike Shengelia, No US College, 2012"
2012,DAL,Darius Johnson-Odom,Marquette,2,55,"Darius Johnson-Odom, Marquette, 2012"
2012,TOR,Tomislav Zubčić,No US College,2,56,"Tomislav Zubčić, No US College, 2012"
2012,NJN,İlkan Karaman,No US College,2,57,"İlkan Karaman, No US College, 2012"
2012,MIN,Robbie Hummel,Purdue,2,58,"Robbie Hummel, Purdue, 2012"
2012,SAS,Marcus Denmon,Missouri,2,59,"Marcus Denmon, Missouri, 2012"
2012,LAL,Robert Sacre,Gonzaga,2,60,"Robert Sacre, Gonzaga, 2012"
2013,CLE,Anthony Bennett,UNLV,1,1,"Anthony Bennett, UNLV, 2013"
2013,ORL,Victor Oladipo,Indiana,1,2,"Victor Oladipo, Indiana, 2013"
2013,WAS,Otto Porter,Georgetown,1,3,"Otto Porter, Georgetown, 2013"
2013,CHA,Cody Zeller,Indiana,1,4,"Cody Zeller, Indiana, 2013"
2013,PHO,Alex Len,Maryland,1,5,"Alex Len, Maryland, 2013"
2013,NOH,Nerlens Noel,Kentucky,1,6,"Nerlens Noel, Kentucky, 2013"
2013,SAC,Ben McLemore,Kansas,1,7,"Ben McLemore, Kansas, 2013"
2013,DET,Kentavious Caldwell-Pope,Georgia,1,8,"Kentavious Caldwell-Pope, Georgia, 2013"
2013,MIN,Trey Burke,Michigan,1,9,"Trey Burke, Michigan, 2013"
2013,POR,CJ McCollum,Lehigh,1,10,"CJ McCollum, Lehigh, 2013"
2013,PHI,Michael Carter-Williams,Syracuse,1,11,"Michael Carter-Williams, Syracuse, 2013"
2013,OKC,Steven Adams,Pitt,1,12,"Steven Adams, Pitt, 2013"
2013,DAL,Kelly Olynyk,Gonzaga,1,13,"Kelly Olynyk, Gonzaga, 2013"
2013,UTA,Shabazz Muhammad,UCLA,1,14,"Shabazz Muhammad, UCLA, 2013"
2013,MIL,Giannis Antetokounmpo,No US College,1,15,"Giannis Antetokounmpo, No US College, 2013"
2013,BOS,Lucas Nogueira,No US College,1,16,"Lucas Nogueira, No US College, 2013"
2013,ATL,Dennis Schröder,No US College,1,17,"Dennis Schröder, No US College, 2013"
2013,ATL,Shane Larkin,Miami (FL),1,18,"Shane Larkin, Miami (FL), 2013"
2013,CLE,Sergey Karasev,No US College,1,19,"Sergey Karasev, No US College, 2013"
2013,CHI,Tony Snell,New Mexico,1,20,"Tony Snell, New Mexico, 2013"
2013,UTA,Gorgui Dieng,Louisville,1,21,"Gorgui Dieng, Louisville, 2013"
2013,BRK,Mason Plumlee,Duke,1,22,"Mason Plumlee, Duke, 2013"
2013,IND,Solomon Hill,Arizona,1,23,"Solomon Hill, Arizona, 2013"
2013,NYK,Tim Hardaway Jr.,Michigan,1,24,"Tim Hardaway Jr., Michigan, 2013"
2013,LAC,Reggie Bullock,UNC,1,25,"Reggie Bullock, UNC, 2013"
2013,MIN,Andre Roberson,Colorado,1,26,"Andre Roberson, Colorado, 2013"
2013,DEN,Rudy Gobert,No US College,1,27,"Rudy Gobert, No US College, 2013"
2013,SAS,Livio Jean-Charles,No US College,1,28,"Livio Jean-Charles, No US College, 2013"
2013,OKC,Archie Goodwin,Kentucky,1,29,"Archie Goodwin, Kentucky, 2013"
2013,PHO,Nemanja Nedović,No US College,1,30,"Nemanja Nedović, No US College, 2013"
2013,CLE,Allen Crabbe,California,2,31,"Allen Crabbe, California, 2013"
2013,OKC,Álex Abrines,No US College,2,32,"Álex Abrines, No US College, 2013"
2013,CLE,Carrick Felix,Arizona State,2,33,"Carrick Felix, Arizona State, 2013"
2013,HOU,Isaiah Canaan,Murray State,2,34,"Isaiah Canaan, Murray State, 2013"
2013,PHI,Glen Rice Jr.,Georgia Tech,2,35,"Glen Rice Jr., Georgia Tech, 2013"
2013,SAC,Ray McCallum,Detroit Mercy,2,36,"Ray McCallum, Detroit Mercy, 2013"
2013,DET,Tony Mitchell,University of North Texas,2,37,"Tony Mitchell, University of North Texas, 2013"
2013,WAS,Nate Wolters,South Dakota State,2,38,"Nate Wolters, South Dakota State, 2013"
2013,POR,Jeff Withey,Kansas,2,39,"Jeff Withey, Kansas, 2013"
2013,POR,Grant Jerrett,Arizona,2,40,"Grant Jerrett, Arizona, 2013"
2013,MEM,Jamaal Franklin,San Diego State,2,41,"Jamaal Franklin, San Diego State, 2013"
2013,PHI,Pierre Jackson,Baylor,2,42,"Pierre Jackson, Baylor, 2013"
2013,MIL,Ricky Ledo,Providence,2,43,"Ricky Ledo, Providence, 2013"
2013,DAL,Mike Muscala,Bucknell,2,44,"Mike Muscala, Bucknell, 2013"
2013,POR,Marko Todorović,No US College,2,45,"Marko Todorović, No US College, 2013"
2013,UTA,Erick Green,Virginia Tech,2,46,"Erick Green, Virginia Tech, 2013"
2013,ATL,Raul Neto,No US College,2,47,"Raul Neto, No US College, 2013"
2013,LAL,Ryan Kelly,Duke,2,48,"Ryan Kelly, Duke, 2013"
2013,CHI,Erik Murphy,Florida,2,49,"Erik Murphy, Florida, 2013"
2013,ATL,James Ennis,Cal State Long Beach,2,50,"James Ennis, Cal State Long Beach, 2013"
2013,ORL,Romero Osby,Oklahoma,2,51,"Romero Osby, Oklahoma, 2013"
2013,MIN,Lorenzo Brown,NC State,2,52,"Lorenzo Brown, NC State, 2013"
2013,IND,Colton Iverson,Colorado State,2,53,"Colton Iverson, Colorado State, 2013"
2013,WAS,Arsalan Kazemi,Oregon,2,54,"Arsalan Kazemi, Oregon, 2013"
2013,MEM,Joffrey Lauvergne,No US College,2,55,"Joffrey Lauvergne, No US College, 2013"
2013,DET,Peyton Siva,Louisville,2,56,"Peyton Siva, Louisville, 2013"
2013,PHO,Alex Oriakhi,Missouri,2,57,"Alex Oriakhi, Missouri, 2013"
2013,SAS,Deshaun Thomas,Ohio State,2,58,"Deshaun Thomas, Ohio State, 2013"
2013,MIN,Bojan Dubljević,No US College,2,59,"Bojan Dubljević, No US College, 2013"
2013,MEM,Jānis Timma,No US College,2,60,"Jānis Timma, No US College, 2013"
2014,CLE,Andrew Wiggins,Kansas,1,1,"Andrew Wiggins, Kansas, 2014"
2014,MIL,Jabari Parker,Duke,1,2,"Jabari Parker, Duke, 2014"
2014,PHI,Joel Embiid,Kansas,1,3,"Joel Embiid, Kansas, 2014"
2014,ORL,Aaron Gordon,Arizona,1,4,"Aaron Gordon, Arizona, 2014"
2014,UTA,Dante Exum,No US College,1,5,"Dante Exum, No US College, 2014"
2014,BOS,Marcus Smart,Oklahoma State,1,6,"Marcus Smart, Oklahoma State, 2014"
2014,LAL,Julius Randle,Kentucky,1,7,"Julius Randle, Kentucky, 2014"
2014,SAC,Nik Stauskas,Michigan,1,8,"Nik Stauskas, Michigan, 2014"
2014,CHH,Noah Vonleh,Indiana,1,9,"Noah Vonleh, Indiana, 2014"
2014,PHI,Elfrid Payton,Louisiana,1,10,"Elfrid Payton, Louisiana, 2014"
2014,DEN,Doug McDermott,Creighton,1,11,"Doug McDermott, Creighton, 2014"
2014,ORL,Dario Šarić,No US College,1,12,"Dario Šarić, No US College, 2014"
2014,MIN,Zach LaVine,UCLA,1,13,"Zach LaVine, UCLA, 2014"
2014,PHO,T.J. Warren,NC State,1,14,"T.J. Warren, NC State, 2014"
2014,ATL,Adreian Payne,Michigan State,1,15,"Adreian Payne, Michigan State, 2014"
2014,CHI,Jusuf Nurkić,No US College,1,16,"Jusuf Nurkić, No US College, 2014"
2014,BOS,James Young,Kentucky,1,17,"James Young, Kentucky, 2014"
2014,PHO,Tyler Ennis,Syracuse,1,18,"Tyler Ennis, Syracuse, 2014"
2014,CHI,Gary Harris,Michigan State,1,19,"Gary Harris, Michigan State, 2014"
2014,TOR,Bruno Caboclo,No US College,1,20,"Bruno Caboclo, No US College, 2014"
2014,OKC,Mitch McGary,Michigan,1,21,"Mitch McGary, Michigan, 2014"
2014,MEM,Jordan Adams,UCLA,1,22,"Jordan Adams, UCLA, 2014"
2014,UTA,Rodney Hood,Duke,1,23,"Rodney Hood, Duke, 2014"
2014,CHH,Shabazz Napier,UConn,1,24,"Shabazz Napier, UConn, 2014"
2014,HOU,Clint Capela,No US College,1,25,"Clint Capela, No US College, 2014"
2014,MIA,P.J. Hairston,UNC,1,26,"P.J. Hairston, UNC, 2014"
2014,PHO,Bogdan Bogdanović,No US College,1,27,"Bogdan Bogdanović, No US College, 2014"
2014,LAC,C.J. Wilcox,Washington,1,28,"C.J. Wilcox, Washington, 2014"
2014,OKC,Josh Huestis,Stanford,1,29,"Josh Huestis, Stanford, 2014"
2014,SAS,Kyle Anderson,UCLA,1,30,"Kyle Anderson, UCLA, 2014"
2014,MIL,Damien Inglis,No US College,2,31,"Damien Inglis, No US College, 2014"
2014,PHI,K.J. McDaniels,Clemson,2,32,"K.J. McDaniels, Clemson, 2014"
2014,CLE,Joe Harris,Virginia,2,33,"Joe Harris, Virginia, 2014"
2014,NYK,Cleanthony Early,Wichita State,2,34,"Cleanthony Early, Wichita State, 2014"
2014,UTA,Jarnell Stokes,Tennessee,2,35,"Jarnell Stokes, Tennessee, 2014"
2014,MIL,Johnny O'Bryant,LSU,2,36,"Johnny O'Bryant, LSU, 2014"
2014,TOR,DeAndre Daniels,UConn,2,37,"DeAndre Daniels, UConn, 2014"
2014,DET,Spencer Dinwiddie,Colorado,2,38,"Spencer Dinwiddie, Colorado, 2014"
2014,PHI,Jerami Grant,Syracuse,2,39,"Jerami Grant, Syracuse, 2014"
2014,MIN,Glenn Robinson III,Michigan,2,40,"Glenn Robinson III, Michigan, 2014"
2014,DEN,Nikola Jokić,No US College,2,41,"Nikola Jokić, No US College, 2014"
2014,HOU,Nick Johnson,Arizona,2,42,"Nick Johnson, Arizona, 2014"
2014,ATL,Edy Tavares,No US College,2,43,"Edy Tavares, No US College, 2014"
2014,MIN,Markel Brown,Oklahoma State,2,44,"Markel Brown, Oklahoma State, 2014"
2014,CHH,Dwight Powell,Stanford,2,45,"Dwight Powell, Stanford, 2014"
2014,WAS,Jordan Clarkson,Missouri,2,46,"Jordan Clarkson, Missouri, 2014"
2014,PHI,Russ Smith,Louisville,2,47,"Russ Smith, Louisville, 2014"
2014,MIL,Lamar Patterson,Pitt,2,48,"Lamar Patterson, Pitt, 2014"
2014,CHI,Cameron Bairstow,New Mexico,2,49,"Cameron Bairstow, New Mexico, 2014"
2014,PHO,Alec Brown,Green Bay,2,50,"Alec Brown, Green Bay, 2014"
2014,NYK,Thanasis Antetokounmpo,No US College,2,51,"Thanasis Antetokounmpo, No US College, 2014"
2014,PHI,Vasilije Micić,No US College,2,52,"Vasilije Micić, No US College, 2014"
2014,MIN,Alessandro Gentile,No US College,2,53,"Alessandro Gentile, No US College, 2014"
2014,PHI,Nemanja Dangubić,No US College,2,54,"Nemanja Dangubić, No US College, 2014"
2014,MIA,Semaj Christon,Xavier,2,55,"Semaj Christon, Xavier, 2014"
2014,DEN,Devyn Marble,Iowa,2,56,"Devyn Marble, Iowa, 2014"
2014,IND,Louis Labeyrie,No US College,2,57,"Louis Labeyrie, No US College, 2014"
2014,SAS,Jordan McRae,Tennessee,2,58,"Jordan McRae, Tennessee, 2014"
2014,TOR,Xavier Thames,San Diego State,2,59,"Xavier Thames, San Diego State, 2014"
2014,SAS,Cory Jefferson,Baylor,2,60,"Cory Jefferson, Baylor, 2014"
2015,MIN,Karl-Anthony Towns,Kentucky,1,1,"Karl-Anthony Towns, Kentucky, 2015"
2015,LAL,D'Angelo Russell,Ohio State,1,2,"D'Angelo Russell, Ohio State, 2015"
2015,PHI,Jahlil Okafor,Duke,1,3,"Jahlil Okafor, Duke, 2015"
2015,NYK,Kristaps Porziņģis,No US College,1,4,"Kristaps Porziņģis, No US College, 2015"
2015,ORL,Mario Hezonja,No US College,1,5,"Mario Hezonja, No US College, 2015"
2015,SAC,Willie Cauley-Stein,Kentucky,1,6,"Willie Cauley-Stein, Kentucky, 2015"
2015,DEN,Emmanuel Mudiay,No US College,1,7,"Emmanuel Mudiay, No US College, 2015"
2015,DET,Stanley Johnson,Arizona,1,8,"Stanley Johnson, Arizona, 2015"
2015,CHO,Frank Kaminsky,Wisconsin,1,9,"Frank Kaminsky, Wisconsin, 2015"
2015,MIA,Justise Winslow,Duke,1,10,"Justise Winslow, Duke, 2015"
2015,IND,Myles Turner,Texas,1,11,"Myles Turner, Texas, 2015"
2015,UTA,Trey Lyles,Kentucky,1,12,"Trey Lyles, Kentucky, 2015"
2015,PHO,Devin Booker,Kentucky,1,13,"Devin Booker, Kentucky, 2015"
2015,OKC,Cameron Payne,Murray State,1,14,"Cameron Payne, Murray State, 2015"
2015,ATL,Kelly Oubre Jr.,Kansas,1,15,"Kelly Oubre Jr., Kansas, 2015"
2015,BOS,Terry Rozier,Louisville,1,16,"Terry Rozier, Louisville, 2015"
2015,MIL,Rashad Vaughn,UNLV,1,17,"Rashad Vaughn, UNLV, 2015"
2015,HOU,Sam Dekker,Wisconsin,1,18,"Sam Dekker, Wisconsin, 2015"
2015,WAS,Jerian Grant,Notre Dame,1,19,"Jerian Grant, Notre Dame, 2015"
2015,TOR,Delon Wright,Utah,1,20,"Delon Wright, Utah, 2015"
2015,DAL,Justin Anderson,Virginia,1,21,"Justin Anderson, Virginia, 2015"
2015,CHI,Bobby Portis,Arkansas,1,22,"Bobby Portis, Arkansas, 2015"
2015,POR,Rondae Hollis-Jefferson,Arizona,1,23,"Rondae Hollis-Jefferson, Arizona, 2015"
2015,CLE,Tyus Jones,Duke,1,24,"Tyus Jones, Duke, 2015"
2015,MEM,Jarell Martin,LSU,1,25,"Jarell Martin, LSU, 2015"
2015,SAS,Nikola Milutinov,No US College,1,26,"Nikola Milutinov, No US College, 2015"
2015,LAL,Larry Nance Jr.,Wyoming,1,27,"Larry Nance Jr., Wyoming, 2015"
2015,BOS,R.J. Hunter,Georgia State University,1,28,"R.J. Hunter, Georgia State University, 2015"
2015,BRK,Chris McCullough,Syracuse,1,29,"Chris McCullough, Syracuse, 2015"
2015,GSW,Kevon Looney,UCLA,1,30,"Kevon Looney, UCLA, 2015"
2015,MIN,Cedi Osman,No US College,2,31,"Cedi Osman, No US College, 2015"
2015,HOU,Montrezl Harrell,Louisville,2,32,"Montrezl Harrell, Louisville, 2015"
2015,BOS,Jordan Mickey,LSU,2,33,"Jordan Mickey, LSU, 2015"
2015,LAL,Anthony Brown,Stanford,2,34,"Anthony Brown, Stanford, 2015"
2015,PHI,Willy Hernangómez,No US College,2,35,"Willy Hernangómez, No US College, 2015"
2015,MIN,Rakeem Christmas,Syracuse,2,36,"Rakeem Christmas, Syracuse, 2015"
2015,PHI,Richaun Holmes,Bowling Green,2,37,"Richaun Holmes, Bowling Green, 2015"
2015,DET,Darrun Hilliard,Villanova,2,38,"Darrun Hilliard, Villanova, 2015"
2015,CHO,Juan Pablo Vaulet,No US College,2,39,"Juan Pablo Vaulet, No US College, 2015"
2015,MIA,Josh Richardson,Tennessee,2,40,"Josh Richardson, Tennessee, 2015"
2015,BRK,Pat Connaughton,Notre Dame,2,41,"Pat Connaughton, Notre Dame, 2015"
2015,UTA,Olivier Hanlan,Boston College,2,42,"Olivier Hanlan, Boston College, 2015"
2015,IND,Joe Young,Oregon,2,43,"Joe Young, Oregon, 2015"
2015,PHO,Andrew Harrison,Kentucky,2,44,"Andrew Harrison, Kentucky, 2015"
2015,BOS,Marcus Thornton,William & Mary,2,45,"Marcus Thornton, William & Mary, 2015"
2015,MIL,Norman Powell,UCLA,2,46,"Norman Powell, UCLA, 2015"
2015,PHI,Artūras Gudaitis,No US College,2,47,"Artūras Gudaitis, No US College, 2015"
2015,OKC,Dakari Johnson,Kentucky,2,48,"Dakari Johnson, Kentucky, 2015"
2015,WAS,Aaron White,Iowa,2,49,"Aaron White, Iowa, 2015"
2015,ATL,Marcus Eriksson,No US College,2,50,"Marcus Eriksson, No US College, 2015"
2015,ORL,Tyler Harvey,Eastern Washington,2,51,"Tyler Harvey, Eastern Washington, 2015"
2015,DAL,Satnam Singh,No US College,2,52,"Satnam Singh, No US College, 2015"
2015,CLE,Sir'Dominic Pointer,St. John's,2,53,"Sir'Dominic Pointer, St. John's, 2015"
2015,UTA,Dani Díez,No US College,2,54,"Dani Díez, No US College, 2015"
2015,SAS,Cady Lalanne,UMass,2,55,"Cady Lalanne, UMass, 2015"
2015,NOP,Branden Dawson,Michigan State,2,56,"Branden Dawson, Michigan State, 2015"
2015,DEN,Nikola Radičević,No US College,2,57,"Nikola Radičević, No US College, 2015"
2015,PHI,J.P. Tokoto,UNC,2,58,"J.P. Tokoto, UNC, 2015"
2015,ATL,Dimitrios Agravanis,No US College,2,59,"Dimitrios Agravanis, No US College, 2015"
2015,PHI,Luka Mitrović,No US College,2,60,"Luka Mitrović, No US College, 2015"
2016,PHI,Ben Simmons,LSU,1,1,"Ben Simmons, LSU, 2016"
2016,LAL,Brandon Ingram,Duke,1,2,"Brandon Ingram, Duke, 2016"
2016,BOS,Jaylen Brown,California,1,3,"Jaylen Brown, California, 2016"
2016,PHO,Dragan Bender,No US College,1,4,"Dragan Bender, No US College, 2016"
2016,MIN,Kris Dunn,Providence,1,5,"Kris Dunn, Providence, 2016"
2016,NOP,Buddy Hield,Oklahoma,1,6,"Buddy Hield, Oklahoma, 2016"
2016,DEN,Jamal Murray,Kentucky,1,7,"Jamal Murray, Kentucky, 2016"
2016,SAC,Marquese Chriss,Washington,1,8,"Marquese Chriss, Washington, 2016"
2016,TOR,Jakob Poeltl,Utah,1,9,"Jakob Poeltl, Utah, 2016"
2016,MIL,Thon Maker,No US College,1,10,"Thon Maker, No US College, 2016"
2016,ORL,Domantas Sabonis,Gonzaga,1,11,"Domantas Sabonis, Gonzaga, 2016"
2016,UTA,Taurean Prince,Baylor,1,12,"Taurean Prince, Baylor, 2016"
2016,PHO,Georgios Papagiannis,No US College,1,13,"Georgios Papagiannis, No US College, 2016"
2016,CHI,Denzel Valentine,Michigan State,1,14,"Denzel Valentine, Michigan State, 2016"
2016,DEN,Juan Hernangómez,No US College,1,15,"Juan Hernangómez, No US College, 2016"
2016,BOS,Guerschon Yabusele,No US College,1,16,"Guerschon Yabusele, No US College, 2016"
2016,MEM,Wade Baldwin,Vanderbilt,1,17,"Wade Baldwin, Vanderbilt, 2016"
2016,DET,Henry Ellenson,Marquette,1,18,"Henry Ellenson, Marquette, 2016"
2016,DEN,Malik Beasley,Florida State,1,19,"Malik Beasley, Florida State, 2016"
2016,IND,Caris LeVert,Michigan,1,20,"Caris LeVert, Michigan, 2016"
2016,ATL,DeAndre' Bembry,Saint Joseph's,1,21,"DeAndre' Bembry, Saint Joseph's, 2016"
2016,CHO,Malachi Richardson,Syracuse,1,22,"Malachi Richardson, Syracuse, 2016"
2016,BOS,Ante Žižić,No US College,1,23,"Ante Žižić, No US College, 2016"
2016,PHI,Timothé Luwawu-Cabarrot,No US College,1,24,"Timothé Luwawu-Cabarrot, No US College, 2016"
2016,LAC,Brice Johnson,UNC,1,25,"Brice Johnson, UNC, 2016"
2016,PHI,Furkan Korkmaz,No US College,1,26,"Furkan Korkmaz, No US College, 2016"
2016,TOR,Pascal Siakam,New Mexico State,1,27,"Pascal Siakam, New Mexico State, 2016"
2016,PHO,Skal Labissière,Kentucky,1,28,"Skal Labissière, Kentucky, 2016"
2016,SAS,Dejounte Murray,Washington,1,29,"Dejounte Murray, Washington, 2016"
2016,GSW,Damian Jones,Vanderbilt,1,30,"Damian Jones, Vanderbilt, 2016"
2016,BOS,Deyonta Davis,Michigan State,2,31,"Deyonta Davis, Michigan State, 2016"
2016,LAL,Ivica Zubac,No US College,2,32,"Ivica Zubac, No US College, 2016"
2016,LAC,Cheick Diallo,Kansas,2,33,"Cheick Diallo, Kansas, 2016"
2016,PHO,Tyler Ulis,Kentucky,2,34,"Tyler Ulis, Kentucky, 2016"
2016,BOS,Rade Zagorac,No US College,2,35,"Rade Zagorac, No US College, 2016"
2016,MIL,Malcolm Brogdon,Virginia,2,36,"Malcolm Brogdon, Virginia, 2016"
2016,HOU,Chinanu Onuaku,Louisville,2,37,"Chinanu Onuaku, Louisville, 2016"
2016,MIL,Patrick McCaw,UNLV,2,38,"Patrick McCaw, UNLV, 2016"
2016,NOP,David Michineau,No US College,2,39,"David Michineau, No US College, 2016"
2016,NOP,Diamond Stone,Maryland,2,40,"Diamond Stone, Maryland, 2016"
2016,ORL,Stephen Zimmerman,UNLV,2,41,"Stephen Zimmerman, UNLV, 2016"
2016,UTA,Isaiah Whitehead,Seton Hall,2,42,"Isaiah Whitehead, Seton Hall, 2016"
2016,HOU,Zhou Qi,No US College,2,43,"Zhou Qi, No US College, 2016"
2016,ATL,Isaïa Cordinier,No US College,2,44,"Isaïa Cordinier, No US College, 2016"
2016,BOS,Demetrius Jackson,Notre Dame,2,45,"Demetrius Jackson, Notre Dame, 2016"
2016,DAL,A.J. Hammons,Purdue,2,46,"A.J. Hammons, Purdue, 2016"
2016,ORL,Jake Layman,Maryland,2,47,"Jake Layman, Maryland, 2016"
2016,CHI,Paul Zipser,No US College,2,48,"Paul Zipser, No US College, 2016"
2016,DET,Michael Gbinije,Syracuse,2,49,"Michael Gbinije, Syracuse, 2016"
2016,IND,Georges Niang,Iowa State,2,50,"Georges Niang, Iowa State, 2016"
2016,BOS,Ben Bentil,Providence,2,51,"Ben Bentil, Providence, 2016"
2016,UTA,Joel Bolomboy,Weber State,2,52,"Joel Bolomboy, Weber State, 2016"
2016,DEN,Petr Cornelie,No US College,2,53,"Petr Cornelie, No US College, 2016"
2016,ATL,Kay Felder,Oakland,2,54,"Kay Felder, Oakland, 2016"
2016,BRK,Marcus Paige,UNC,2,55,"Marcus Paige, UNC, 2016"
